"Plot Title: 20331189"
"#","Date Time, GMT-08:00","Max: Temperature, °F (LGR S/N: 20331189)","Min: Temperature, °F (LGR S/N: 20331189)","Avg: Temperature, °F (LGR S/N: 20331189)","Avg: Pressure, psi (LGR S/N: 20331189)","Coupler Detached (LGR S/N: 20331189)","Coupler Attached (LGR S/N: 20331189)","Host Connected (LGR S/N: 20331189)","Stopped (LGR S/N: 20331189)","End Of File (LGR S/N: 20331189)"
319,06/19/18 03:00:00 PM,60.712,60.712,60.712,14.7360,,,,,
320,06/19/18 04:00:00 PM,60.712,60.712,60.712,14.7360,,,,,
321,06/19/18 05:00:00 PM,62.083,62.083,62.083,14.7344,,,,,
322,06/19/18 06:00:00 PM,61.227,61.227,61.227,14.7297,,,,,
323,06/19/18 07:00:00 PM,63.282,63.282,63.282,14.7324,,,,,
324,06/19/18 08:00:00 PM,60.024,60.024,60.024,14.7318,,,,,
325,06/19/18 09:00:00 PM,58.131,58.131,58.131,14.7322,,,,,
326,06/19/18 10:00:00 PM,56.750,56.750,56.750,14.7289,,,,,
327,06/19/18 11:00:00 PM,52.050,52.050,52.050,14.7302,,,,,
328,06/20/18 12:00:00 AM,49.228,49.228,49.228,14.7286,,,,,
329,06/20/18 01:00:00 AM,46.728,46.728,46.728,14.7277,,,,,
330,06/20/18 02:00:00 AM,45.286,45.286,45.286,14.7221,,,,,
331,06/20/18 03:00:00 AM,43.282,43.282,43.282,14.7225,,,,,
332,06/20/18 04:00:00 AM,44.013,44.013,44.013,14.7192,,,,,
333,06/20/18 05:00:00 AM,44.560,44.560,44.560,14.7154,,,,,
334,06/20/18 06:00:00 AM,45.466,45.466,45.466,14.7076,,,,,
335,06/20/18 07:00:00 AM,47.446,47.446,47.446,14.6997,,,,,
336,06/20/18 08:00:00 AM,50.995,50.995,50.995,14.6930,,,,,
337,06/20/18 09:00:00 AM,59.508,59.508,59.508,14.6933,,,,,
338,06/20/18 10:00:00 AM,68.421,68.421,68.421,14.6829,,,,,
339,06/20/18 11:00:00 AM,68.934,68.934,68.934,14.6743,,,,,
340,06/20/18 12:00:00 PM,74.446,74.446,74.446,14.6684,,,,,
341,06/20/18 01:00:00 PM,71.856,71.856,71.856,14.6519,,,,,
342,06/20/18 02:00:00 PM,67.564,67.564,67.564,14.6410,,,,,
343,06/20/18 03:00:00 PM,66.366,66.366,66.366,14.6307,,,,,
344,06/20/18 04:00:00 PM,66.366,66.366,66.366,14.6182,,,,,
345,06/20/18 05:00:00 PM,68.763,68.763,68.763,14.6092,,,,,
346,06/20/18 06:00:00 PM,71.512,71.512,71.512,14.5963,,,,,
347,06/20/18 07:00:00 PM,67.564,67.564,67.564,14.5889,,,,,
348,06/20/18 08:00:00 PM,64.310,64.310,64.310,14.5834,,,,,
349,06/20/18 09:00:00 PM,66.708,66.708,66.708,14.5843,,,,,
350,06/20/18 10:00:00 PM,75.312,75.312,75.312,14.5761,,,,,
351,06/20/18 11:00:00 PM,60.024,60.024,60.024,14.5730,,,,,
352,06/21/18 12:00:00 AM,53.973,53.973,53.973,14.5711,,,,,
353,06/21/18 01:00:00 AM,52.050,52.050,52.050,14.5715,,,,,
354,06/21/18 02:00:00 AM,50.995,50.995,50.995,14.5690,,,,,
355,06/21/18 03:00:00 AM,50.290,50.290,50.290,14.5699,,,,,
356,06/21/18 04:00:00 AM,49.582,49.582,49.582,14.5658,,,,,
357,06/21/18 05:00:00 AM,48.871,48.871,48.871,14.5641,,,,,
358,06/21/18 06:00:00 AM,48.695,48.695,48.695,14.5638,,,,,
359,06/21/18 07:00:00 AM,48.517,48.517,48.517,14.5658,,,,,
360,06/21/18 08:00:00 AM,48.871,48.871,48.871,14.5667,,,,,
361,06/21/18 09:00:00 AM,49.759,49.759,49.759,14.5688,,,,,
362,06/21/18 10:00:00 AM,50.466,50.466,50.466,14.5753,,,,,
363,06/21/18 11:00:00 AM,52.050,52.050,52.050,14.5814,,,,,
364,06/21/18 12:00:00 PM,53.449,53.449,53.449,14.5872,,,,,
365,06/21/18 01:00:00 PM,53.973,53.973,53.973,14.5859,,,,,
366,06/21/18 02:00:00 PM,55.884,55.884,55.884,14.5953,,,,,
367,06/21/18 03:00:00 PM,57.614,57.614,57.614,14.5995,,,,,
368,06/21/18 04:00:00 PM,59.680,59.680,59.680,14.5994,,,,,
369,06/21/18 05:00:00 PM,64.310,64.310,64.310,14.6007,,,,,
370,06/21/18 06:00:00 PM,62.083,62.083,62.083,14.6052,,,,,
371,06/21/18 07:00:00 PM,64.996,64.996,64.996,14.6073,,,,,
372,06/21/18 08:00:00 PM,58.303,58.303,58.303,14.6060,,,,,
373,06/21/18 09:00:00 PM,54.147,54.147,54.147,14.6136,,,,,
374,06/21/18 10:00:00 PM,52.050,52.050,52.050,14.6186,,,,,
375,06/21/18 11:00:00 PM,50.290,50.290,50.290,14.6294,,,,,
376,06/22/18 12:00:00 AM,48.871,48.871,48.871,14.6385,,,,,
377,06/22/18 01:00:00 AM,46.548,46.548,46.548,14.6456,,,,,
378,06/22/18 02:00:00 AM,46.188,46.188,46.188,14.6546,,,,,
379,06/22/18 03:00:00 AM,46.548,46.548,46.548,14.6629,,,,,
380,06/22/18 04:00:00 AM,46.548,46.548,46.548,14.6704,,,,,
381,06/22/18 05:00:00 AM,46.728,46.728,46.728,14.6807,,,,,
382,06/22/18 06:00:00 AM,46.548,46.548,46.548,14.6877,,,,,
383,06/22/18 07:00:00 AM,46.908,46.908,46.908,14.6984,,,,,
384,06/22/18 08:00:00 AM,48.517,48.517,48.517,14.7071,,,,,
385,06/22/18 09:00:00 AM,50.290,50.290,50.290,14.7161,,,,,
386,06/22/18 10:00:00 AM,54.147,54.147,54.147,14.7228,,,,,
387,06/22/18 11:00:00 AM,55.884,55.884,55.884,14.7318,,,,,
388,06/22/18 12:00:00 PM,55.017,55.017,55.017,14.7396,,,,,
389,06/22/18 01:00:00 PM,56.230,56.230,56.230,14.7476,,,,,
390,06/22/18 02:00:00 PM,56.577,56.577,56.577,14.7483,,,,,
391,06/22/18 03:00:00 PM,55.189,55.189,55.189,14.7525,,,,,
392,06/22/18 04:00:00 PM,56.923,56.923,56.923,14.7516,,,,,
393,06/22/18 05:00:00 PM,60.368,60.368,60.368,14.7574,,,,,
394,06/22/18 06:00:00 PM,60.883,60.883,60.883,14.7588,,,,,
395,06/22/18 07:00:00 PM,58.820,58.820,58.820,14.7588,,,,,
396,06/22/18 08:00:00 PM,58.476,58.476,58.476,14.7628,,,,,
397,06/22/18 09:00:00 PM,57.441,57.441,57.441,14.7603,,,,,
398,06/22/18 10:00:00 PM,53.798,53.798,53.798,14.7641,,,,,
399,06/22/18 11:00:00 PM,53.274,53.274,53.274,14.7677,,,,,
400,06/23/18 12:00:00 AM,49.937,49.937,49.937,14.7724,,,,,
401,06/23/18 01:00:00 AM,48.517,48.517,48.517,14.7740,,,,,
402,06/23/18 02:00:00 AM,47.802,47.802,47.802,14.7748,,,,,
403,06/23/18 03:00:00 AM,47.624,47.624,47.624,14.7793,,,,,
404,06/23/18 04:00:00 AM,47.624,47.624,47.624,14.7793,,,,,
405,06/23/18 05:00:00 AM,46.908,46.908,46.908,14.7778,,,,,
406,06/23/18 06:00:00 AM,46.548,46.548,46.548,14.7719,,,,,
407,06/23/18 07:00:00 AM,47.088,47.088,47.088,14.7708,,,,,
408,06/23/18 08:00:00 AM,49.404,49.404,49.404,14.7686,,,,,
409,06/23/18 09:00:00 AM,51.699,51.699,51.699,14.7666,,,,,
410,06/23/18 10:00:00 AM,53.449,53.449,53.449,14.7632,,,,,
411,06/23/18 11:00:00 AM,55.017,55.017,55.017,14.7595,,,,,
412,06/23/18 12:00:00 PM,57.268,57.268,57.268,14.7550,,,,,
413,06/23/18 01:00:00 PM,60.024,60.024,60.024,14.7467,,,,,
414,06/23/18 02:00:00 PM,61.398,61.398,61.398,14.7451,,,,,
415,06/23/18 03:00:00 PM,60.195,60.195,60.195,14.7347,,,,,
416,06/23/18 04:00:00 PM,60.883,60.883,60.883,14.7289,,,,,
417,06/23/18 05:00:00 PM,65.851,65.851,65.851,14.7213,,,,,
418,06/23/18 06:00:00 PM,69.449,69.449,69.449,14.7129,,,,,
419,06/23/18 07:00:00 PM,66.708,66.708,66.708,14.7086,,,,,
420,06/23/18 08:00:00 PM,62.254,62.254,62.254,14.7074,,,,,
421,06/23/18 09:00:00 PM,61.227,61.227,61.227,14.7049,,,,,
422,06/23/18 10:00:00 PM,53.798,53.798,53.798,14.7045,,,,,
423,06/23/18 11:00:00 PM,47.802,47.802,47.802,14.7055,,,,,
424,06/24/18 12:00:00 AM,44.379,44.379,44.379,14.7076,,,,,
425,06/24/18 01:00:00 AM,43.466,43.466,43.466,14.7080,,,,,
426,06/24/18 02:00:00 AM,44.379,44.379,44.379,14.7076,,,,,
427,06/24/18 03:00:00 AM,45.286,45.286,45.286,14.7071,,,,,
428,06/24/18 04:00:00 AM,45.648,45.648,45.648,14.7006,,,,,
429,06/24/18 05:00:00 AM,45.466,45.466,45.466,14.7026,,,,,
430,06/24/18 06:00:00 AM,45.828,45.828,45.828,14.6984,,,,,
431,06/24/18 07:00:00 AM,46.728,46.728,46.728,14.7004,,,,,
432,06/24/18 08:00:00 AM,48.871,48.871,48.871,14.6955,,,,,
433,06/24/18 09:00:00 AM,50.466,50.466,50.466,14.6942,,,,,
434,06/24/18 10:00:00 AM,50.113,50.113,50.113,14.6935,,,,,
435,06/24/18 11:00:00 AM,53.798,53.798,53.798,14.6896,,,,,
436,06/24/18 12:00:00 PM,56.404,56.404,56.404,14.6859,,,,,
437,06/24/18 01:00:00 PM,59.680,59.680,59.680,14.6838,,,,,
438,06/24/18 02:00:00 PM,61.741,61.741,61.741,14.6813,,,,,
439,06/24/18 03:00:00 PM,62.083,62.083,62.083,14.6723,,,,,
440,06/24/18 04:00:00 PM,62.940,62.940,62.940,14.6719,,,,,
441,06/24/18 05:00:00 PM,63.111,63.111,63.111,14.6698,,,,,
442,06/24/18 06:00:00 PM,61.912,61.912,61.912,14.6619,,,,,
443,06/24/18 07:00:00 PM,60.539,60.539,60.539,14.6561,,,,,
444,06/24/18 08:00:00 PM,58.820,58.820,58.820,14.6520,,,,,
445,06/24/18 09:00:00 PM,56.750,56.750,56.750,14.6569,,,,,
446,06/24/18 10:00:00 PM,52.401,52.401,52.401,14.6542,,,,,
447,06/24/18 11:00:00 PM,47.624,47.624,47.624,14.6555,,,,,
448,06/25/18 12:00:00 AM,44.922,44.922,44.922,14.6543,,,,,
449,06/25/18 01:00:00 AM,43.282,43.282,43.282,14.6530,,,,,
450,06/25/18 02:00:00 AM,43.466,43.466,43.466,14.6535,,,,,
451,06/25/18 03:00:00 AM,43.648,43.648,43.648,14.6514,,,,,
452,06/25/18 04:00:00 AM,44.742,44.742,44.742,14.6490,,,,,
453,06/25/18 05:00:00 AM,45.286,45.286,45.286,14.6501,,,,,
454,06/25/18 06:00:00 AM,46.008,46.008,46.008,14.6494,,,,,
455,06/25/18 07:00:00 AM,47.624,47.624,47.624,14.6456,,,,,
456,06/25/18 08:00:00 AM,49.759,49.759,49.759,14.6430,,,,,
457,06/25/18 09:00:00 AM,52.576,52.576,52.576,14.6421,,,,,
458,06/25/18 10:00:00 AM,56.577,56.577,56.577,14.6442,,,,,
459,06/25/18 11:00:00 AM,58.820,58.820,58.820,14.6420,,,,,
460,06/25/18 12:00:00 PM,68.077,68.077,68.077,14.6398,,,,,
461,06/25/18 01:00:00 PM,64.310,64.310,64.310,14.6379,,,,,
462,06/25/18 02:00:00 PM,62.940,62.940,62.940,14.6395,,,,,
463,06/25/18 03:00:00 PM,60.883,60.883,60.883,14.6395,,,,,
464,06/25/18 04:00:00 PM,61.054,61.054,61.054,14.6424,,,,,
465,06/25/18 05:00:00 PM,60.024,60.024,60.024,14.6424,,,,,
466,06/25/18 06:00:00 PM,59.851,59.851,59.851,14.6420,,,,,
467,06/25/18 07:00:00 PM,61.227,61.227,61.227,14.6429,,,,,
468,06/25/18 08:00:00 PM,56.577,56.577,56.577,14.6540,,,,,
469,06/25/18 09:00:00 PM,53.274,53.274,53.274,14.6562,,,,,
470,06/25/18 10:00:00 PM,50.643,50.643,50.643,14.6575,,,,,
471,06/25/18 11:00:00 PM,48.517,48.517,48.517,14.6624,,,,,
472,06/26/18 12:00:00 AM,48.160,48.160,48.160,14.6716,,,,,
473,06/26/18 01:00:00 AM,47.266,47.266,47.266,14.6745,,,,,
474,06/26/18 02:00:00 AM,46.369,46.369,46.369,14.6798,,,,,
475,06/26/18 03:00:00 AM,44.195,44.195,44.195,14.6823,,,,,
476,06/26/18 04:00:00 AM,42.179,42.179,42.179,14.6852,,,,,
477,06/26/18 05:00:00 AM,42.363,42.363,42.363,14.6932,,,,,
478,06/26/18 06:00:00 AM,43.099,43.099,43.099,14.6923,,,,,
479,06/26/18 07:00:00 AM,44.560,44.560,44.560,14.6981,,,,,
480,06/26/18 08:00:00 AM,49.404,49.404,49.404,14.6942,,,,,
481,06/26/18 09:00:00 AM,61.227,61.227,61.227,14.6900,,,,,
482,06/26/18 10:00:00 AM,78.098,78.098,78.098,14.6903,,,,,
483,06/26/18 11:00:00 AM,75.659,75.659,75.659,14.6839,,,,,
484,06/26/18 12:00:00 PM,69.278,69.278,69.278,14.6826,,,,,
485,06/26/18 01:00:00 PM,65.680,65.680,65.680,14.6812,,,,,
486,06/26/18 02:00:00 PM,64.310,64.310,64.310,14.6777,,,,,
487,06/26/18 03:00:00 PM,62.425,62.425,62.425,14.6781,,,,,
488,06/26/18 04:00:00 PM,63.111,63.111,63.111,14.6748,,,,,
489,06/26/18 05:00:00 PM,67.564,67.564,67.564,14.6709,,,,,
490,06/26/18 06:00:00 PM,66.708,66.708,66.708,14.6687,,,,,
491,06/26/18 07:00:00 PM,70.824,70.824,70.824,14.6642,,,,,
492,06/26/18 08:00:00 PM,63.626,63.626,63.626,14.6636,,,,,
493,06/26/18 09:00:00 PM,63.797,63.797,63.797,14.6640,,,,,
494,06/26/18 10:00:00 PM,61.054,61.054,61.054,14.6672,,,,,
495,06/26/18 11:00:00 PM,55.537,55.537,55.537,14.6714,,,,,
496,06/27/18 12:00:00 AM,53.100,53.100,53.100,14.6756,,,,,
497,06/27/18 01:00:00 AM,50.819,50.819,50.819,14.6752,,,,,
498,06/27/18 02:00:00 AM,49.404,49.404,49.404,14.6745,,,,,
499,06/27/18 03:00:00 AM,46.369,46.369,46.369,14.6749,,,,,
500,06/27/18 04:00:00 AM,46.369,46.369,46.369,14.6725,,,,,
501,06/27/18 05:00:00 AM,46.908,46.908,46.908,14.6711,,,,,
502,06/27/18 06:00:00 AM,47.982,47.982,47.982,14.6736,,,,,
503,06/27/18 07:00:00 AM,48.517,48.517,48.517,14.6698,,,,,
504,06/27/18 08:00:00 AM,52.050,52.050,52.050,14.6656,,,,,
505,06/27/18 09:00:00 AM,59.851,59.851,59.851,14.6643,,,,,
506,06/27/18 10:00:00 AM,64.825,64.825,64.825,14.6591,,,,,
507,06/27/18 11:00:00 AM,72.199,72.199,72.199,14.6552,,,,,
508,06/27/18 12:00:00 PM,64.481,64.481,64.481,14.6533,,,,,
509,06/27/18 01:00:00 PM,64.481,64.481,64.481,14.6508,,,,,
510,06/27/18 02:00:00 PM,64.652,64.652,64.652,14.6488,,,,,
511,06/27/18 03:00:00 PM,64.825,64.825,64.825,14.6491,,,,,
512,06/27/18 04:00:00 PM,67.221,67.221,67.221,14.6427,,,,,
513,06/27/18 05:00:00 PM,69.964,69.964,69.964,14.6397,,,,,
514,06/27/18 06:00:00 PM,71.512,71.512,71.512,14.6360,,,,,
515,06/27/18 07:00:00 PM,65.338,65.338,65.338,14.6305,,,,,
516,06/27/18 08:00:00 PM,62.083,62.083,62.083,14.6275,,,,,
517,06/27/18 09:00:00 PM,60.195,60.195,60.195,14.6255,,,,,
518,06/27/18 10:00:00 PM,57.096,57.096,57.096,14.6205,,,,,
519,06/27/18 11:00:00 PM,53.449,53.449,53.449,14.6218,,,,,
520,06/28/18 12:00:00 AM,51.523,51.523,51.523,14.6198,,,,,
521,06/28/18 01:00:00 AM,49.759,49.759,49.759,14.6231,,,,,
522,06/28/18 02:00:00 AM,48.517,48.517,48.517,14.6253,,,,,
523,06/28/18 03:00:00 AM,47.802,47.802,47.802,14.6262,,,,,
524,06/28/18 04:00:00 AM,47.088,47.088,47.088,14.6220,,,,,
525,06/28/18 05:00:00 AM,46.369,46.369,46.369,14.6179,,,,,
526,06/28/18 06:00:00 AM,47.446,47.446,47.446,14.6179,,,,,
527,06/28/18 07:00:00 AM,48.339,48.339,48.339,14.6150,,,,,
528,06/28/18 08:00:00 AM,51.346,51.346,51.346,14.6144,,,,,
529,06/28/18 09:00:00 AM,58.303,58.303,58.303,14.6134,,,,,
530,06/28/18 10:00:00 AM,67.392,67.392,67.392,14.6108,,,,,
531,06/28/18 11:00:00 AM,64.310,64.310,64.310,14.6082,,,,,
532,06/28/18 12:00:00 PM,65.338,65.338,65.338,14.6082,,,,,
533,06/28/18 01:00:00 PM,65.167,65.167,65.167,14.6053,,,,,
534,06/28/18 02:00:00 PM,63.968,63.968,63.968,14.5999,,,,,
535,06/28/18 03:00:00 PM,64.996,64.996,64.996,14.5924,,,,,
536,06/28/18 04:00:00 PM,64.996,64.996,64.996,14.5899,,,,,
537,06/28/18 05:00:00 PM,65.338,65.338,65.338,14.5883,,,,,
538,06/28/18 06:00:00 PM,65.680,65.680,65.680,14.5892,,,,,
539,06/28/18 07:00:00 PM,63.111,63.111,63.111,14.5828,,,,,
540,06/28/18 08:00:00 PM,58.993,58.993,58.993,14.5853,,,,,
541,06/28/18 09:00:00 PM,57.785,57.785,57.785,14.5875,,,,,
542,06/28/18 10:00:00 PM,53.973,53.973,53.973,14.5933,,,,,
543,06/28/18 11:00:00 PM,52.401,52.401,52.401,14.5946,,,,,
544,06/29/18 12:00:00 AM,50.819,50.819,50.819,14.5959,,,,,
545,06/29/18 01:00:00 AM,49.759,49.759,49.759,14.6009,,,,,
546,06/29/18 02:00:00 AM,47.982,47.982,47.982,14.6018,,,,,
547,06/29/18 03:00:00 AM,46.188,46.188,46.188,14.6052,,,,,
548,06/29/18 04:00:00 AM,45.104,45.104,45.104,14.6027,,,,,
549,06/29/18 05:00:00 AM,45.286,45.286,45.286,14.6007,,,,,
550,06/29/18 06:00:00 AM,46.008,46.008,46.008,14.5998,,,,,
551,06/29/18 07:00:00 AM,47.266,47.266,47.266,14.6052,,,,,
552,06/29/18 08:00:00 AM,49.759,49.759,49.759,14.6009,,,,,
553,06/29/18 09:00:00 AM,52.225,52.225,52.225,14.5992,,,,,
554,06/29/18 10:00:00 AM,61.741,61.741,61.741,14.6020,,,,,
555,06/29/18 11:00:00 AM,71.339,71.339,71.339,14.6008,,,,,
556,06/29/18 12:00:00 PM,71.339,71.339,71.339,14.5983,,,,,
557,06/29/18 01:00:00 PM,67.221,67.221,67.221,14.5954,,,,,
558,06/29/18 02:00:00 PM,64.652,64.652,64.652,14.5966,,,,,
559,06/29/18 03:00:00 PM,64.481,64.481,64.481,14.5937,,,,,
560,06/29/18 04:00:00 PM,66.022,66.022,66.022,14.5901,,,,,
561,06/29/18 05:00:00 PM,65.338,65.338,65.338,14.5908,,,,,
562,06/29/18 06:00:00 PM,61.741,61.741,61.741,14.5920,,,,,
563,06/29/18 07:00:00 PM,63.968,63.968,63.968,14.5973,,,,,
564,06/29/18 08:00:00 PM,61.398,61.398,61.398,14.5986,,,,,
565,06/29/18 09:00:00 PM,58.476,58.476,58.476,14.6040,,,,,
566,06/29/18 10:00:00 PM,53.798,53.798,53.798,14.6102,,,,,
567,06/29/18 11:00:00 PM,51.874,51.874,51.874,14.6157,,,,,
568,06/30/18 12:00:00 AM,50.995,50.995,50.995,14.6236,,,,,
569,06/30/18 01:00:00 AM,50.290,50.290,50.290,14.6294,,,,,
570,06/30/18 02:00:00 AM,50.290,50.290,50.290,14.6392,,,,,
571,06/30/18 03:00:00 AM,50.113,50.113,50.113,14.6414,,,,,
572,06/30/18 04:00:00 AM,49.759,49.759,49.759,14.6455,,,,,
573,06/30/18 05:00:00 AM,49.759,49.759,49.759,14.6529,,,,,
574,06/30/18 06:00:00 AM,49.228,49.228,49.228,14.6566,,,,,
575,06/30/18 07:00:00 AM,49.937,49.937,49.937,14.6633,,,,,
576,06/30/18 08:00:00 AM,52.225,52.225,52.225,14.6685,,,,,
577,06/30/18 09:00:00 AM,59.508,59.508,59.508,14.6735,,,,,
578,06/30/18 10:00:00 AM,61.741,61.741,61.741,14.6788,,,,,
579,06/30/18 11:00:00 AM,60.024,60.024,60.024,14.6797,,,,,
580,06/30/18 12:00:00 PM,65.338,65.338,65.338,14.6828,,,,,
581,06/30/18 01:00:00 PM,64.481,64.481,64.481,14.6857,,,,,
582,06/30/18 02:00:00 PM,64.139,64.139,64.139,14.6823,,,,,
583,06/30/18 03:00:00 PM,62.254,62.254,62.254,14.6826,,,,,
584,06/30/18 04:00:00 PM,62.940,62.940,62.940,14.6793,,,,,
585,06/30/18 05:00:00 PM,66.879,66.879,66.879,14.6865,,,,,
586,06/30/18 06:00:00 PM,71.168,71.168,71.168,14.6874,,,,,
587,06/30/18 07:00:00 PM,66.193,66.193,66.193,14.6874,,,,,
588,06/30/18 08:00:00 PM,65.509,65.509,65.509,14.6906,,,,,
589,06/30/18 09:00:00 PM,61.054,61.054,61.054,14.7020,,,,,
590,06/30/18 10:00:00 PM,59.164,59.164,59.164,14.7074,,,,,
591,06/30/18 11:00:00 PM,54.322,54.322,54.322,14.7181,,,,,
592,07/01/18 12:00:00 AM,51.699,51.699,51.699,14.7244,,,,,
593,07/01/18 01:00:00 AM,48.517,48.517,48.517,14.7319,,,,,
594,07/01/18 02:00:00 AM,44.922,44.922,44.922,14.7361,,,,,
595,07/01/18 03:00:00 AM,42.548,42.548,42.548,14.7431,,,,,
596,07/01/18 04:00:00 AM,42.179,42.179,42.179,14.7522,,,,,
597,07/01/18 05:00:00 AM,40.509,40.509,40.509,14.7509,,,,,
598,07/01/18 06:00:00 AM,40.134,40.134,40.134,14.7599,,,,,
599,07/01/18 07:00:00 AM,43.648,43.648,43.648,14.7630,,,,,
600,07/01/18 08:00:00 AM,49.582,49.582,49.582,14.7740,,,,,
601,07/01/18 09:00:00 AM,56.230,56.230,56.230,14.7748,,,,,
602,07/01/18 10:00:00 AM,71.683,71.683,71.683,14.7833,,,,,
603,07/01/18 11:00:00 AM,74.446,74.446,74.446,14.7828,,,,,
604,07/01/18 12:00:00 PM,67.392,67.392,67.392,14.7824,,,,,
605,07/01/18 01:00:00 PM,68.934,68.934,68.934,14.7886,,,,,
606,07/01/18 02:00:00 PM,69.278,69.278,69.278,14.7895,,,,,
607,07/01/18 03:00:00 PM,68.934,68.934,68.934,14.7912,,,,,
608,07/01/18 04:00:00 PM,67.735,67.735,67.735,14.7882,,,,,
609,07/01/18 05:00:00 PM,71.512,71.512,71.512,14.7927,,,,,
610,07/01/18 06:00:00 PM,77.923,77.923,77.923,14.7944,,,,,
611,07/01/18 07:00:00 PM,78.274,78.274,78.274,14.7978,,,,,
612,07/01/18 08:00:00 PM,71.856,71.856,71.856,14.8036,,,,,
613,07/01/18 09:00:00 PM,65.509,65.509,65.509,14.8050,,,,,
614,07/01/18 10:00:00 PM,66.193,66.193,66.193,14.8092,,,,,
615,07/01/18 11:00:00 PM,61.569,61.569,61.569,14.8226,,,,,
616,07/02/18 12:00:00 AM,54.322,54.322,54.322,14.8298,,,,,
617,07/02/18 01:00:00 AM,51.874,51.874,51.874,14.8365,,,,,
618,07/02/18 02:00:00 AM,50.466,50.466,50.466,14.8481,,,,,
619,07/02/18 03:00:00 AM,50.995,50.995,50.995,14.8517,,,,,
620,07/02/18 04:00:00 AM,48.695,48.695,48.695,14.8588,,,,,
621,07/02/18 05:00:00 AM,47.446,47.446,47.446,14.8609,,,,,
622,07/02/18 06:00:00 AM,46.548,46.548,46.548,14.8712,,,,,
623,07/02/18 07:00:00 AM,47.624,47.624,47.624,14.8761,,,,,
624,07/02/18 08:00:00 AM,48.339,48.339,48.339,14.8828,,,,,
625,07/02/18 09:00:00 AM,71.168,71.168,71.168,14.8915,,,,,
626,07/02/18 10:00:00 AM,88.282,88.282,88.282,14.8945,,,,,
627,07/02/18 11:00:00 AM,87.186,87.186,87.186,14.8890,,,,,
628,07/02/18 12:00:00 PM,81.621,81.621,81.621,14.8890,,,,,
629,07/02/18 01:00:00 PM,75.484,75.484,75.484,14.8852,,,,,
630,07/02/18 02:00:00 PM,70.995,70.995,70.995,14.8886,,,,,
631,07/02/18 03:00:00 PM,68.592,68.592,68.592,14.8899,,,,,
632,07/02/18 04:00:00 PM,69.449,69.449,69.449,14.8845,,,,,
633,07/02/18 05:00:00 PM,74.964,74.964,74.964,14.8813,,,,,
634,07/02/18 06:00:00 PM,80.735,80.735,80.735,14.8816,,,,,
635,07/02/18 07:00:00 PM,81.266,81.266,81.266,14.8830,,,,,
636,07/02/18 08:00:00 PM,74.446,74.446,74.446,14.8849,,,,,
637,07/02/18 09:00:00 PM,69.278,69.278,69.278,14.8841,,,,,
638,07/02/18 10:00:00 PM,77.050,77.050,77.050,14.8917,,,,,
639,07/02/18 11:00:00 PM,64.652,64.652,64.652,14.8973,,,,,
640,07/03/18 12:00:00 AM,55.364,55.364,55.364,14.9044,,,,,
641,07/03/18 01:00:00 AM,52.050,52.050,52.050,14.9113,,,,,
642,07/03/18 02:00:00 AM,50.643,50.643,50.643,14.9154,,,,,
643,07/03/18 03:00:00 AM,48.517,48.517,48.517,14.9203,,,,,
644,07/03/18 04:00:00 AM,47.088,47.088,47.088,14.9221,,,,,
645,07/03/18 05:00:00 AM,46.188,46.188,46.188,14.9248,,,,,
646,07/03/18 06:00:00 AM,46.008,46.008,46.008,14.9295,,,,,
647,07/03/18 07:00:00 AM,46.548,46.548,46.548,14.9282,,,,,
648,07/03/18 08:00:00 AM,48.695,48.695,48.695,14.9283,,,,,
649,07/03/18 09:00:00 AM,73.234,73.234,73.234,14.9292,,,,,
650,07/03/18 10:00:00 AM,91.987,91.987,91.987,14.9273,,,,,
651,07/03/18 11:00:00 AM,88.833,88.833,88.833,14.9184,,,,,
652,07/03/18 12:00:00 PM,83.043,83.043,83.043,14.9102,,,,,
653,07/03/18 01:00:00 PM,77.050,77.050,77.050,14.9067,,,,,
654,07/03/18 02:00:00 PM,73.062,73.062,73.062,14.8962,,,,,
655,07/03/18 03:00:00 PM,70.824,70.824,70.824,14.8881,,,,,
656,07/03/18 04:00:00 PM,72.718,72.718,72.718,14.8804,,,,,
657,07/03/18 05:00:00 PM,77.574,77.574,77.574,14.8732,,,,,
658,07/03/18 06:00:00 PM,83.935,83.935,83.935,14.8627,,,,,
659,07/03/18 07:00:00 PM,84.115,84.115,84.115,14.8607,,,,,
660,07/03/18 08:00:00 PM,75.832,75.832,75.832,14.8537,,,,,
661,07/03/18 09:00:00 PM,70.480,70.480,70.480,14.8498,,,,,
662,07/03/18 10:00:00 PM,78.624,78.624,78.624,14.8461,,,,,
663,07/03/18 11:00:00 PM,65.509,65.509,65.509,14.8448,,,,,
664,07/04/18 12:00:00 AM,56.230,56.230,56.230,14.8517,,,,,
665,07/04/18 01:00:00 AM,51.699,51.699,51.699,14.8484,,,,,
666,07/04/18 02:00:00 AM,49.404,49.404,49.404,14.8455,,,,,
667,07/04/18 03:00:00 AM,47.982,47.982,47.982,14.8423,,,,,
668,07/04/18 04:00:00 AM,47.088,47.088,47.088,14.8401,,,,,
669,07/04/18 05:00:00 AM,46.008,46.008,46.008,14.8352,,,,,
670,07/04/18 06:00:00 AM,47.088,47.088,47.088,14.8303,,,,,
671,07/04/18 07:00:00 AM,50.290,50.290,50.290,14.8229,,,,,
